time,open,high,low,close,EMA,MA,RSI
2013-07-18,1002.8999,1010.05005,1002.8999,1007.97998,915.1489514,970.135381,68.25212093
2013-07-19,1005.83008,1009.13989,1004.6499,1009.13989,916.0841846,971.6649695,68.71372527
2013-07-22,1010.09009,1012.53003,1008.3999,1011.48999,917.0334961,973.2267351,69.67576231
2013-07-23,1012.45996,1013.52002,1008.94995,1009.83008,917.9568452,974.6621603,68.08332775
2013-07-24,1012.61011,1013.37012,1003.41992,1005.31006,918.8260315,975.8640388,63.8068366
2013-07-25,1005.28003,1009.66992,1002.80005,1009.38989,919.7271644,977.178778,65.88950993
2013-07-26,1006.90991,1009.58008,1000.88989,1009.53003,920.6207252,978.4474546,65.96196417
2013-07-29,1008.03003,1009.42993,1003.53003,1005.56006,921.4658927,979.510694,61.94765741
2013-07-30,1006.23999,1010.31006,1004.34009,1006.68994,922.3138932,980.5765468,62.64444744
2013-07-31,1008.16992,1014.58008,1006.66992,1007.03003,923.1568398,981.6139383,62.8648678
2013-08-01,1010.12012,1021.13989,1010.12012,1020.41992,924.1246317,983.1357415,70.2963331
2013-08-02,1020.09009,1021.87012,1016.70996,1021.87012,925.0972236,984.6547367,70.9738414
2013-08-05,1021.1001,1022.04004,1018.53003,1020.93994,926.0508825,986.0776859,69.87296763
2013-08-06,1019.92993,1019.92993,1011.87012,1014.11011,926.9270937,987.1769966,62.23932752
2013-08-07,1012.19995,1012.19995,1006.27002,1009.72998,927.751003,988.0614273,57.87258894
2013-08-08,1011.93994,1015.58008,1008.68994,1014.07007,928.6098992,989.0813741,60.80685088
2013-08-09,1012.93994,1015.45996,1007.8501,1011.15991,929.4312923,989.9471991,57.89494349
2013-08-12,1008.69995,1011.67993,1006.31006,1010.66992,930.2396369,990.7598548,57.39655738
2013-08-13,1011.27002,1013.87988,1005.94995,1012.40991,931.0572516,991.6088765,58.75439304
2013-08-14,1011.98999,1012.90991,1007.13989,1007.23999,931.8152888,992.2218614,53.31700857
2013-08-15,1002.63989,1002.63989,990.72998,992.29004,932.4170276,992.2245351,41.38884458
2013-08-16,991.55005,993.98999,987.59009,989.12012,932.9812374,992.1027933,39.37722356
2013-08-19,988.90991,990.88989,982.67993,982.77002,933.4766482,991.7368022,35.64024593
2013-08-20,983.56006,991.72998,983.16992,988.30005,934.0221547,991.6020276,40.90032315
2013-08-21,986.76001,991.08008,980.47998,982.59009,934.5054177,991.2486183,37.49296495
2013-08-22,984.09009,992.97998,984.09009,991.78003,935.0753144,991.2694579,45.37989321
2013-08-23,993.72998,996.40991,990.29004,995.70996,935.6786442,991.4435953,48.37945883
2013-08-26,996.26001,999.76001,991.8999,992.67993,936.2458212,991.492079,46.26962338
2013-08-27,992.31006,992.31006,974.94995,975.75,936.6388976,990.8747426,36.65181745
2013-08-28,975.48999,982.12988,974.22998,978.5,937.0554259,990.3894585,38.87443701
2013-08-29,978.37012,986.07007,976.48999,981.62012,937.4988557,990.0455629,41.38717338
2013-08-30,981.79004,982.57007,974.1499,976.83008,937.8902112,989.5273087,38.75335465
2013-09-03,980.40991,988.29004,976.55005,980.8501,938.3176728,989.187026,42.08446445
2013-09-04,981.16992,990.12012,979.43994,988.84009,938.8203834,989.1734207,48.12365482
2013-09-05,989.02,992.56,988.96,990.4,939.3336134,989.2215218,49.2365964
2013-09-06,990.3,996.5,981.77,990.86,939.8463138,989.2857759,49.58011308
2013-09-09,992.31,1001.88,992.31,1001.72,940.4619724,989.7733925,56.98144087
2013-09-10,1004.04,1009.43,1004.04,1009.39,941.1478234,990.5426712,61.30205872
2013-09-11,1007.75,1012.23,1006.12,1012.23,941.8551087,991.3931547,62.79221385
2013-09-12,1012.05,1012.85,1007.83,1008.56,942.518839,992.0663643,59.5983928
2013-09-13,1009.68,1011.72,1007.63,1011.41,943.2043232,992.8249383,61.24684125
2013-09-16,1015,1021.19,1015,1016.62,943.9348274,993.7580779,64.12826209
2013-09-17,1017,1021.94,1017,1021.87,944.7103018,994.8605063,66.80655561
2013-09-18,1021.85,1036.02,1018.47,1033.85,945.5972639,996.389506,71.95267038
2013-09-19,1035.08,1036.64,1030.91,1032.27,946.4596792,997.7965842,70.40242754
2013-09-20,1032.88,1033.94,1024.48,1025.19,947.2430655,998.8708358,63.77196991
2013-09-23,1025.74,1025.74,1017.15,1020.6,947.9729852,999.7229599,59.83743885
2013-09-24,1021.08,1025.15,1016.73,1018.97,948.6794232,1000.477746,58.45811093
2013-09-25,1019.43,1022.22,1016.15,1016.83,949.3575384,1001.119011,56.61300384
2013-09-26,1017.88,1023.65,1017.5,1020.78,950.0682097,1001.89003,59.17440349
2013-09-27,1020.71,1020.71,1013.91,1016.8,950.7322076,1002.474735,55.61189339
2013-09-30,1012.93,1014.46,1006.42,1011.55,951.3373597,1002.830627,51.23050486
2013-10-01,1011.87,1021.48,1011.82,1020.76,952.0281323,1003.53374,57.54904261
2013-10-02,1017.54,1019.7,1012.12,1019.64,952.7008872,1004.165358,56.58888498
2013-10-03,1018.46,1018.46,1005.16,1010.3,953.2740127,1004.405932,49.21471794
2013-10-04,1010.34,1018.6,1009.79,1017.57,953.9137737,1004.92217,54.21585919
2013-10-07,1014.39,1014.39,1008.2,1008.44,954.4563233,1005.060124,47.84382373
2013-10-08,1008.31,1008.79,994.71,994.73,954.8570564,1004.655021,40.20268242
2013-10-09,996.53,998.03,988.36,994.26,955.2491255,1004.247373,39.96702601
2013-10-10,998.36,1016.43,998.36,1016.34,955.8569948,1004.721594,53.69820821
2013-10-11,1015.23,1023.69,1013.98,1023.57,956.5307561,1005.460747,57.1540346
2013-10-14,1020.56,1028.3,1016.88,1027.84,957.2403008,1006.338365,59.09579797
2013-10-15,1026.92,1028.45,1018.96,1020.37,957.868457,1006.888625,54.44702895
2013-10-16,1022.97,1034.41,1022.97,1034.33,958.6292684,1007.964758,60.67318055
2013-10-17,1032.26,1041.95,1030.17,1041.87,959.4575344,1009.294375,63.56945221
2013-10-18,1044.64,1049.4,1043.52,1049.16,960.3500962,1010.857733,66.16404816
2013-10-21,1049.77,1051.14,1046.63,1048.99,961.2320853,1012.353116,66.04591927
2013-10-22,1050.91,1057.93,1050.23,1054.6,962.1611193,1014.009856,68.07177024
2013-10-23,1052.4,1052.4,1045.7,1049.4,963.0291679,1015.397705,64.24543551
2013-10-24,1049.95,1054.31,1048.97,1053.4,963.9283801,1016.887991,65.83626135
2013-10-25,1055.94,1057.29,1052.88,1057.28,964.857252,1018.471992,67.35360114
2013-10-28,1056.94,1059.41,1055.11,1057.99,965.783946,1020.021717,67.63685735
2013-10-29,1059.7,1063.43,1058.98,1063.36,966.754852,1021.721258,69.77304401
2013-10-30,1064.2,1065.16,1053.61,1057.02,967.6530127,1023.105522,64.37076698
2013-10-31,1056.65,1060.51,1052.11,1053.3,968.5052215,1024.289619,61.36834351
2013-11-01,1054.72,1058.43,1049.93,1055.61,969.3719357,1025.51787,62.53687648
2013-11-04,1057.41,1060.79,1056.22,1060.3,970.2766926,1026.881875,64.86086638
2013-11-05,1058.65,1059.6,1052.63,1057.19,971.1415016,1028.070429,62.10942666
2013-11-06,1059.05,1063.41,1056.92,1060.06,972.0262628,1029.324922,63.64221052
2013-11-07,1060.88,1062.53,1044.44,1044.9,972.7513746,1029.935709,51.73664586
2013-11-08,1045.68,1059.18,1045.66,1059.18,973.6113609,1031.082544,59.43458324
2013-11-11,1058.86,1061.12,1057.63,1060.29,974.4738349,1032.227934,59.96906399
2013-11-12,1058.7,1059.94,1054.62,1058.2,975.3069311,1033.246447,58.40857492
2013-11-13,1055.66,1067.33,1053.81,1067.33,976.2225835,1034.583057,62.94477397
2013-11-14,1066.95,1072.47,1065.74,1071.94,977.1749956,1036.048035,65.01935745
2013-11-15,1072.2,1076.52,1072.2,1076.5,978.1633041,1037.634386,66.98814981
2013-11-18,1077.06,1078.85,1069.14,1071.19,979.0889429,1038.950293,62.57178407
2013-11-19,1070.53,1073.58,1066.19,1068.06,979.974227,1040.09185,60.05830863
2013-11-20,1069.16,1073.02,1061.84,1064.39,980.814185,1041.044719,57.15904642
2013-11-21,1066.35,1074.96,1066.35,1074.3,981.7443921,1042.348847,62.43275383
2013-11-22,1075.05,1079.61,1073.79,1079.55,982.7175822,1043.807716,64.89799365
2013-11-25,1080.91,1081.57,1076.88,1078.02,983.665865,1045.149374,63.58837648
2013-11-26,1078.42,1082.35,1076.95,1079.26,984.6170504,1046.487046,64.21858681
2013-11-27,1080.31,1082.7,1079.42,1082.32,985.5892191,1047.89226,65.79205124
2013-11-29,1083.63,1085.97,1080.76,1081.59,986.5444507,1049.21374,65.05706364
2013-12-02,1082.25,1083.82,1076.81,1078.05,987.4549537,1050.344573,61.47081305
2013-12-03,1076.82,1077.53,1070.18,1074.41,988.320178,1051.288316,57.93438074
2013-12-04,1072.12,1077.37,1064.79,1073.2,989.1647534,1052.147597,56.76529079
2013-12-05,1072.78,1073.19,1068.48,1069.57,989.9648056,1052.830829,53.29096093
2013-12-06,1073.52,1081.4,1073.52,1080.58,990.8664493,1053.919032,61.07316558
2013-12-09,1081.68,1084.49,1081.01,1082.32,991.7764349,1055.032795,62.14654641
2013-12-10,1081.31,1083.15,1078.39,1078.74,992.641744,1055.962489,58.56817899
2013-12-11,1079.03,1079.08,1064.35,1065.61,993.3677963,1056.340823,47.71637873
2013-12-12,1065.44,1066.81,1060.64,1062.78,994.058465,1056.59334,45.74882584
2013-12-13,1064.57,1066.49,1061.47,1063.55,994.749923,1056.86615,46.39647714
2013-12-16,1065.53,1073.54,1065.53,1070.68,995.5054462,1057.40787,52.09891945
2013-12-17,1070.71,1070.88,1064.97,1067.98,996.226586,1057.822463,49.93265657
2013-12-18,1068.37,1084.99,1060.26,1084.78,997.1077145,1058.879621,60.84267843
2013-12-19,1083.25,1083.86,1079.02,1083.03,997.9626626,1059.826695,59.39088665
2013-12-20,1083.95,1092.63,1083.95,1090.14,998.8798501,1061.015452,63.2297994
2013-12-23,1119.96,1122.03,1094.06,1096.51,999.8512944,1062.407395,66.30325667
2013-12-24,1096.67,1100.06,1096.67,1100.02,1000.847998,1063.882399,67.8956398
2013-12-26,1101.34,1105.14,1101.34,1104.52,1001.87956,1065.476031,69.86200455
2013-12-27,1105.4,1106.3,1102.84,1103.93,1002.894987,1066.984029,69.26300626
2013-12-30,1103.81,1104.44,1102.3,1103.91,1003.900112,1068.432107,69.24133358
2013-12-31,1104.97,1109.05,1104.97,1108.29,1004.938817,1069.995161,71.35523783
2014-01-02,1106.39,1106.39,1095.59,1098.29,1005.867685,1071.104763,61.04073833
2014-01-03,1099.27,1102.21,1096.87,1098.68,1006.79119,1072.186145,61.27583886
2014-01-06,1099.85,1102.08,1093.75,1095.13,1007.670183,1073.085904,57.85351525
2014-01-07,1097.01,1103.86,1097.01,1102.41,1008.612868,1074.235868,62.4812445
2014-01-08,1102.46,1103.87,1098.4,1102.51,1009.547168,1075.344658,62.5420865
2014-01-09,1104.06,1106.26,1098.16,1102.95,1010.476549,1076.42722,62.82772161
2014-01-10,1104.37,1106.42,1100.24,1106.33,1011.430315,1077.599878,65.03353343
2014-01-13,1105.34,1106.61,1089.7,1092.18,1012.233795,1078.171648,51.30726302
2014-01-14,1093.91,1104.74,1093.75,1104.51,1013.151966,1079.204524,59.35716379
2014-01-15,1105.93,1111.39,1105.93,1110.32,1014.118812,1080.424739,62.50289638
2014-01-16,1109.68,1109.68,1105.89,1109.25,1015.065391,1081.555141,61.55793477
2014-01-17,1108.45,1109.3,1103.05,1104.95,1015.959765,1082.472587,57.77749689
2014-01-21,1107.76,1111.53,1101.71,1108.47,1016.880265,1083.492093,59.94601327
2014-01-22,1109.6735,1111.0346,1106.9982,1109.9926,1017.806756,1084.531329,60.88190218
2014-01-23,1107.9322,1107.9322,1095.3354,1100.4365,1018.628942,1085.155061,52.57833132
2014-01-24,1097.3034,1097.3034,1076.6983,1076.6983,1019.206747,1084.823423,38.52282267
2014-01-27,1077.6071,1079.9161,1064.461,1070.0715,1019.712864,1084.244917,35.65714648
2014-01-28,1069.373,1078.164,1069.373,1077.5996,1020.288851,1083.984316,41.02434871
2014-01-29,1072.226,1074.1487,1064.25,1066.2476,1020.746152,1083.288758,36.13007562
2014-01-30,1070.6157,1081.8748,1070.6157,1079.0336,1021.326127,1083.121889,44.20419314
2014-01-31,1073.9559,1079.0262,1066.144,1072.2759,1021.83309,1082.696557,41.23707137
2014-02-03,1072.413,1073.3998,1044.9367,1046.2156,1022.075702,1081.265931,32.2475946
2014-02-04,1049.2089,1056.8173,1047.7014,1054.6188,1022.399514,1080.220945,37.01552683
2014-02-05,1052.5222,1054.4032,1043.0728,1051.9878,1022.693925,1079.113763,36.15757003
2014-02-06,1053.3422,1065.1402,1053.3422,1064.8022,1023.112912,1078.552525,43.07786747
2014-02-07,1068.0338,1079.0918,1067.0935,1078.6098,1023.66512,1078.554771,49.43771428
2014-02-10,1078.2284,1080.5992,1075.3372,1080.555,1024.231189,1078.633212,50.28051112
2014-02-11,1081.0633,1094.3257,1081.0633,1092.1376,1024.906874,1079.162796,55.08167201
2014-02-12,1092.8576,1096.8855,1090.4982,1092.7572,1025.582002,1079.695909,55.3301706
2014-02-13,1088.7304,1100.4179,1086.5692,1100.1555,1026.324027,1080.498246,58.29687428
2014-02-14,1099.406,1106.4484,1097.4836,1104.8603,1027.105482,1081.453621,60.11115805
2014-02-18,1105.8047,1108.8567,1103.422,1107.8534,1027.908944,1082.488906,61.26566734
2014-02-19,1105.9384,1111.4265,1099.3395,1100.2878,1028.629132,1083.186902,56.79127126
2014-02-20,1100.7917,1109.3503,1098.3096,1107.7607,1029.416511,1084.150581,59.90604586
2014-02-21,1109.0555,1111.6321,1105.8655,1106.3032,1030.181552,1085.019311,59.01252761
2014-02-24,1107.4226,1119.8563,1107.4226,1113.3416,1031.009015,1086.129989,61.96298449
2014-02-25,1113.7706,1116.8509,1109.2098,1112.0724,1031.815616,1087.147338,61.10873984
2014-02-26,1113.5243,1117.4104,1110.3168,1113.0134,1032.623554,1088.161694,61.53217972
2014-02-27,1112.3933,1118.6059,1110.5568,1118.5755,1033.478798,1089.354392,64.02544789
2014-02-28,1119.0199,1126.1564,1113.751,1120.6606,1034.346278,1090.582086,64.94276985
2014-03-03,1117.1637,1117.1637,1105.3284,1112.6498,1035.125418,1091.447487,58.74505753
2014-03-04,1118.0012,1132.2179,1118.0012,1130.699,1036.076399,1092.986762,66.50193714
2014-03-05,1130.8396,1131.7498,1128.7606,1130.2256,1037.013207,1094.447109,66.15061949
2014-03-06,1131.6575,1134.6903,1130.415,1131.7222,1037.955585,1095.908877,66.74866864
2014-03-07,1134.3189,1135.7655,1127.5694,1131.9345,1038.890698,1097.321646,66.83817492
2014-03-10,1131.0983,1131.5628,1124.6974,1130.6072,1039.8033,1098.626962,65.64837957
2014-03-11,1131.5309,1134.099,1121.8713,1124.2443,1040.643509,1099.631564,60.12303618
2014-03-12,1121.6341,1125.1579,1116.0364,1125.1578,1041.484447,1100.632593,60.63528447
2014-03-13,1126.7825,1128.8579,1108.8793,1111.8439,1042.184542,1101.072252,50.46115924
2014-03-14,1110.5275,1115.9548,1109.101,1110.0838,1042.860156,1101.425646,49.28384346
2014-03-17,1113.6833,1122.802,1113.6833,1119.9305,1043.627025,1102.151326,55.53413826
2014-03-18,1120.8586,1129.7102,1120.8586,1128.9395,1044.475905,1103.201843,60.34895112
2014-03-19,1128.5744,1129.8005,1115.6092,1121.7871,1045.245171,1103.930676,55.23531927
2014-03-20,1120.5581,1128.5689,1117.6321,1127.6708,1046.065327,1104.861662,58.36099208
2014-03-21,1129.5633,1134.4364,1122.4947,1124.1538,1046.842326,1105.618216,55.85059535
2014-03-24,1125.6652,1128.3305,1112.3893,1117.3975,1047.544368,1106.080149,51.28660336
2014-03-25,1120.192,1126.4246,1115.608,1121.2605,1048.277862,1106.675457,53.62030546
2014-03-26,1123.6683,1127.4789,1111.6928,1111.6929,1048.908857,1106.872219,47.54504065
2014-03-27,1110.9931,1113.92,1105.1836,1109.5172,1049.511925,1106.975944,46.26142323
2014-03-28,1111.3777,1120.7464,1111.3777,1114.4009,1050.157587,1107.267119,49.55368584
2014-03-31,1117.9206,1126.2316,1117.9206,1124.904,1050.901332,1107.958761,55.8222125
2014-04-01,1129.6824,1134.0384,1127.2733,1133.9313,1051.727501,1108.977292,60.37926116
2014-04-02,1134.9614,1138.3191,1133.1727,1137.1664,1052.577639,1110.082747,61.89618132
2014-04-03,1138.0524,1138.7352,1130.619,1134.3509,1053.391303,1111.03444,59.75207818
2014-04-04,1137.531,1139.6998,1117.1753,1118.6324,1054.040469,1111.332399,49.45267897
2014-04-07,1116.4143,1117.4942,1102.5241,1105.2888,1054.550402,1111.095395,42.72068547
2014-04-08,1105.432,1112.0739,1100.6036,1110.1383,1055.103516,1111.057862,45.61813953
2014-04-09,1112.0257,1123.0021,1110.6625,1122.8644,1055.777753,1111.520863,52.41997967
2014-04-10,1122.5555,1122.8553,1096.7678,1098.4857,1056.202708,1111.00968,41.66826615
2014-04-11,1094.4811,1099.5799,1086.0058,1087.1274,1056.510416,1110.07312,37.78020878
2014-04-14,1091.2933,1098.1674,1086.2644,1095.0939,1056.894332,1109.4857,41.87673859
2014-04-15,1096.8059,1102.9945,1085.1665,1102.0766,1057.343906,1109.195147,45.27763154
2014-04-16,1105.5039,1114.0178,1105.0289,1114.0163,1057.907811,1109.384212,50.6002181
2014-04-17,1113.5082,1118.8527,1110.6771,1116.0612,1058.486452,1109.646055,51.47082893
2014-04-21,1116.8829,1120.3853,1114.5725,1120.3824,1059.102332,1110.067088,53.34211861
2014-04-22,1121.2029,1129.3121,1121.2029,1126.3331,1059.771295,1110.704971,55.86594982
2014-04-23,1125.9906,1126.5093,1122.471,1123.1821,1060.402248,1111.19427,54.19426779
2014-04-24,1127.6929,1128.3173,1118.8939,1124.5032,1061.040068,1111.716189,54.80488627
2014-04-25,1121.7306,1121.7549,1111.6568,1113.7485,1061.56453,1111.795887,49.07013414
2014-04-28,1116.1576,1121.7017,1104.1638,1115.6411,1062.102606,1111.94668,50.06047567
2014-04-29,1117.5487,1122.6099,1116.8318,1121.1412,1062.690054,1112.307249,52.9252904
2014-04-30,1119.4195,1125.5182,1116.8548,1125.0849,1063.310898,1112.808333,54.92208735
2014-05-01,1125.7367,1128.8556,1121.2369,1125.5024,1063.929719,1113.30614,55.13903361
2014-05-02,1126.2829,1130.7173,1123.2854,1124.6753,1064.534153,1113.751989,54.57863472
2014-05-05,1121.0162,1126.9412,1115.4136,1126.3842,1065.149576,1114.24737,55.58308812
2014-05-06,1124.8403,1124.8403,1115.655,1115.6693,1065.65226,1114.303132,48.36160403
2014-05-07,1116.9143,1121.4384,1109.4987,1121.0822,1066.203802,1114.568978,51.77056864
2014-05-08,1119.8139,1127.9226,1115.0893,1118.2213,1066.721389,1114.712206,49.89570257
2014-05-09,1117.2862,1120.5827,1113.0316,1120.5771,1067.257267,1114.942202,51.45473314
2014-05-12,1123.4003,1133.5099,1123.4003,1133.1168,1067.912585,1115.654931,58.80291008
2014-05-13,1133.6162,1136.2905,1131.6477,1132.1688,1068.551951,1116.302534,58.08706667
2014-05-14,1131.4463,1131.4463,1124.1387,1125.6878,1069.120467,1116.670584,53.30914225
2014-05-15,1124.7158,1124.7158,1109.2106,1115.6358,1069.583306,1116.630004,46.86971444
2014-05-16,1115.9012,1120.0479,1111.5148,1119.9577,1070.084544,1116.760502,49.68394138
2014-05-19,1118.1473,1125.6133,1116.7731,1125.1265,1070.632225,1117.08858,52.89732264
2014-05-20,1124.3583,1124.3583,1113.6382,1116.6965,1071.090576,1117.073205,47.5622475
2014-05-21,1118.3146,1125.9391,1118.3146,1125.3305,1071.630276,1117.39702,52.81166001
2014-05-22,1125.6375,1131.273,1124.1249,1128.8844,1072.199969,1117.847506,54.81669728
2014-05-23,1130.0465,1134.8889,1129.376,1134.4798,1072.819669,1118.499752,57.85313021
2014-05-27,1137.003,1142.1669,1137.003,1141.9827,1073.507858,1119.420652,61.58142055
2014-05-28,1141.9146,1142.9294,1138.3597,1140.3042,1074.172499,1120.239615,60.29639252
2014-05-29,1142.0808,1146.1543,1140.1007,1146.1516,1074.888709,1121.255771,63.17899451
2014-05-30,1145.8833,1147.5244,1143.4559,1147.1802,1075.608027,1122.272415,63.6785529
2014-06-02,1148.1794,1148.5266,1141.9482,1147.9241,1076.32759,1123.278364,64.05834109
2014-06-03,1146.1,1147.89,1143.65,1147.33,1077.034081,1124.221565,63.48739449
2014-06-04,1145.67,1150.33,1143.66,1150,1077.76011,1125.232484,64.99732657
2014-06-05,1150.77,1159.5,1147.05,1158.88,1078.567274,1126.551995,69.51293787
2014-06-06,1160.75,1164.96,1160.75,1164.73,1079.424614,1128.049171,72.06931274
2014-06-09,1169.6,1169.6,1163.8599,1166.57,1080.291732,1129.559792,72.84070296
2014-06-10,1165.45,1165.81,1161.97,1165.79,1081.142461,1130.980585,71.93374607
2014-06-11,1163.56,1163.56,1159.09,1161.66,1081.943631,1132.183699,67.16508741
2014-06-12,1160.6,1160.82,1150.95,1153.6,1082.65663,1133.023554,58.95157952
2014-06-13,1155.27,1158.02,1151.65,1157.24,1083.398753,1133.973218,61.25589408
2014-06-16,1156.14,1160.19,1153.97,1158.41,1084.145133,1134.931524,61.99441348
2014-06-17,1157.6199,1163.18,1155.91,1162,1084.919809,1135.993032,64.24641722
2014-06-18,1162.3,1170.77,1160.13,1170.45,1085.770855,1137.344286,68.91532171
2014-06-19,1171.24,1172.47,1167.55,1171.94,1086.62826,1138.700981,69.66749506
2014-06-20,1172.9,1174.53,1172.35,1174.26,1087.500217,1140.095452,70.85024484
2014-06-23,1174.41,1175.18,1171.94,1173.88,1088.359718,1141.420336,70.36626265
2014-06-24,1172.64,1177.71,1164.88,1165.75,1089.12977,1142.374441,60.79731734
2014-06-25,1164.57,1172.49,1164.01,1171.84,1089.952758,1143.529953,64.67275527
2014-06-26,1171.3599,1171.49,1162.92,1170.41,1090.753327,1144.584072,63.0954829
2014-06-27,1169.1,1173.74,1168.15,1173.5,1091.576677,1145.71803,65.07745848
2014-06-30,1173.46,1175.64,1172.33,1174.07,1092.397506,1146.829872,65.44611063
2014-07-01,1176.27,1186.02,1176.23,1182.43,1093.293352,1148.225956,70.3841177
2014-07-02,1182.32,1183.78,1180.91,1181.8699,1094.174711,1149.545326,69.66579704
2014-07-03,1185.94,1188.32,1184.57,1188.32,1095.11148,1151.065902,73.0738303
2014-07-07,1186.63,1186.63,1180.14,1181.42,1095.970271,1152.256258,64.69968096
2014-07-08,1179.7,1179.7,1168.92,1172.03,1096.727084,1153.031699,55.39593376
2014-07-09,1173.8599,1177.89,1172.3599,1177.13,1097.527113,1153.976731,58.85649336
2014-07-10,1171.49,1175.25,1163.94,1171.76,1098.265749,1154.674114,54.09727064
2014-07-11,1171.63,1173.68,1168.3599,1172.94,1099.008776,1155.390423,54.95913861
2014-07-14,1176.76,1180.6099,1176.76,1178.57,1099.80043,1156.299426,58.92211407
2014-07-15,1178.94,1181.67,1170.31,1175.1099,1100.549778,1157.037092,55.67964324
2014-07-16,1178.63,1181.49,1175.57,1178.99,1101.330278,1157.89799,58.4414727
2014-07-17,1176.59,1179.3,1163.28,1164.85,1101.962315,1158.170618,46.95755097
2014-07-18,1166.51,1178.47,1166.25,1177.6199,1102.715127,1158.933335,55.46819032
2014-07-21,1175.03,1175.96,1169.84,1174.71,1103.431494,1159.552028,53.36690099
2014-07-22,1177.26,1182.91,1177.16,1180.99,1104.20322,1160.392732,57.14049578
2014-07-23,1182.28,1184.55,1180.3,1183.13,1104.988561,1161.28439,58.37655097
2014-07-24,1184.22,1186.16,1182.18,1183.59,1105.770665,1162.15912,58.65258828
2014-07-25,1180.65,1180.65,1175.1099,1177.33,1106.482698,1162.754056,53.45699166
2014-07-28,1177.2,1178.6,1170.16,1176.84,1107.182771,1163.306446,53.06077905
2014-07-29,1177.73,1180.88,1172.25,1172.25,1107.830206,1163.657174,49.36944526
2014-07-30,1175.59,1178.16,1168.77,1173.17,1108.480353,1164.030226,50.1184923
2014-07-31,1167.74,1167.74,1149.58,1149.59,1108.889404,1163.463942,35.58656697
2014-08-01,1148.14,1153.59,1140.55,1146.3,1109.261649,1162.790847,34.10087931
2014-08-04,1147.95,1156.7,1143.46,1154.55,1109.712279,1162.467676,40.77769606
2014-08-05,1151.88,1153.47,1140.39,1144.51,1110.058525,1161.763454,35.99768543
2014-08-06,1141.42,1149.38,1138.79,1144.54,1110.401625,1161.088024,36.02181837
2014-08-07,1147.33,1149.55,1135.64,1138.5,1110.68121,1160.202219,33.29942014
2014-08-08,1139.5,1151.66,1138.04,1151.22,1111.084582,1159.849975,43.05928481
2014-08-11,1153.69,1160.38,1153.69,1155.42,1111.52573,1159.676251,45.87543287
2014-08-12,1154.15,1156.95,1149.35,1152.67,1111.935126,1159.401496,44.32949018
2014-08-13,1155.82,1161.73,1155.32,1160.79,1112.421244,1159.455947,49.71760889
2014-08-14,1161.88,1165.68,1161.54,1165.67,1112.951082,1159.699635,52.68168727
2014-08-15,1168.57,1171.16,1157.52,1165.6199,1113.47515,1159.931803,52.64737472
2014-08-18,1169.56,1176.43,1169.56,1176.43,1114.101566,1160.578791,58.87193079
2014-08-19,1177.78,1182.48,1177.78,1181.98,1114.776974,1161.418054,61.65856904
2014-08-20,1180.55,1185.53,1179.27,1184.33,1115.469044,1162.316562,62.80766239
2014-08-21,1184.8699,1188.73,1183.44,1187.43,1116.185073,1163.301402,64.32649961
2014-08-22,1187.01,1188.02,1182.95,1185.69,1116.876664,1164.179386,62.77686392
2014-08-25,1189.3699,1193.75,1189.3699,1191.19,1117.616101,1165.238626,65.59798483
2014-08-26,1191.83,1195.96,1191.83,1193.39,1118.37007,1166.342602,66.68562463
2014-08-27,1194.05,1194.78,1190.97,1193.19,1119.114547,1167.395441,66.47985406
2014-08-28,1190.2,1192.07,1187.1099,1190.8,1119.827835,1168.313267,63.94074519
2014-08-29,1192.74,1195.45,1189.69,1195.42,1120.579996,1169.376276,66.59663607
2014-09-02,1196.8,1197.85,1191.25,1195.88,1121.329249,1170.415638,66.8583747
2014-09-03,1198.2,1200.04,1192.68,1194.14,1122.053734,1171.346005,64.7903116
2014-09-04,1195.14,1200.3,1188.93,1191.75,1122.74723,1172.146161,61.9555189
2014-09-05,1191.28,1197.45,1187.09,1197.45,1123.490541,1173.138469,65.79889602
2014-09-08,1196.89,1197.77,1190.83,1194.69,1124.198993,1173.983627,62.50611571
2014-09-09,1194.09,1194.09,1184.13,1186.18,1124.81572,1174.461916,53.59954688
2014-09-10,1186.54,1190.98,1182.79,1190.59,1125.47019,1175.09439,57.01755249
2014-09-11,1188.13,1192.42,1185.15,1192.38,1126.135959,1175.772257,58.3583931
2014-09-12,1191.57,1191.57,1181.44,1184.53,1126.716994,1176.115698,50.86458108
2014-09-15,1184.42,1184.42,1178.88,1181.48,1127.2619,1176.326063,48.27099546
2014-09-16,1179.66,1191.83,1178.52,1189.98,1127.885961,1176.861511,55.13663136
2014-09-17,1190.55,1197.21,1186.81,1191.63,1128.52023,1177.440668,56.34779422
2014-09-18,1193.52,1197.52,1193.52,1197.02,1129.20182,1178.208485,60.13398897
2014-09-19,1198.53,1201.41,1192.43,1194.98,1129.856329,1178.866191,58.08067895
2014-09-22,1193.3,1193.3,1181.84,1183.66,1130.391689,1179.054184,48.23778488
2014-09-23,1181.06,1184.56,1176.3,1176.3,1130.848488,1178.946176,43.12101197
2014-09-24,1176.94,1186.35,1173.79,1185.38,1131.39109,1179.198483,50.14679292
2014-09-25,1183.29,1183.29,1166.53,1166.53,1131.740731,1178.70168,39.29522069
2014-09-26,1167.54,1178.25,1167.33,1176.39,1132.185002,1178.611026,45.89104247
